sample_id,source_image_id,selected_instance_index,source_annotation_id,source_category_id,source_category_name,split,class_id,class_name,num_boxes,crop_size,source_width,source_height,selected_instance_bbox_width,selected_instance_bbox_height,small_box_filter_rule,random_offset_expected,context_variability_expected,mask_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
000000264608_inst0001_crop_163_255,000000264608,1,,,potted plant,train,0,potted_plant,3,256x256,425,640,50.01,79.04,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264608_inst0002_crop_41_283,000000264608,2,,,potted plant,train,0,potted_plant,7,256x256,425,640,113.89,78.36,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264608_inst0003_crop_24_283,000000264608,3,,,potted plant,train,0,potted_plant,7,256x256,425,640,54.69,50.76,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264608_inst0004_crop_35_313,000000264608,4,,,potted plant,train,0,potted_plant,7,256x256,425,640,56.33,49.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264608_inst0005_crop_40_322,000000264608,5,,,potted plant,train,0,potted_plant,7,256x256,425,640,42.01,70.17,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264608_inst0006_crop_10_265,000000264608,6,,,potted plant,train,0,potted_plant,7,256x256,425,640,33.37,75.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264821_inst0000_crop_1_166,000000264821,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,67.32,99.12,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000264855_inst0000_crop_118_104,000000264855,0,,,potted plant,train,0,potted_plant,1,256x256,640,428,51.2,57.97,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265244_inst0000_crop_155_26,000000265244,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,46.26,78.28,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265279_inst0000_crop_79_8,000000265279,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,116.91,99.46,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265330_inst0001_crop_32_26,000000265330,1,,,potted plant,train,0,potted_plant,2,256x256,480,640,39.7,20.58,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265843_inst0000_crop_0_171,000000265843,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,134.04,57.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265889_inst0000_crop_81_83,000000265889,0,,,potted plant,train,0,potted_plant,3,256x256,640,427,28.04,28.37,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265889_inst0001_crop_9_90,000000265889,1,,,potted plant,train,0,potted_plant,3,256x256,640,427,32.26,35.9,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265889_inst0002_crop_146_71,000000265889,2,,,potted plant,train,0,potted_plant,3,256x256,640,427,22.69,29.7,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000265889_inst0003_crop_106_23,000000265889,3,,,potted plant,train,0,potted_plant,3,256x256,640,427,27.18,26.34,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266385_inst0000_crop_0_343,000000266385,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,23.95,30.06,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266496_inst0000_crop_218_145,000000266496,0,,,potted plant,train,0,potted_plant,1,256x256,500,500,53.78,58.34,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266600_inst0000_crop_316_119,000000266600,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,48.96,46.91,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266601_inst0000_crop_1_60,000000266601,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,55.49,92.73,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266676_inst0000_crop_259_3,000000266676,0,,,potted plant,train,0,potted_plant,1,256x256,640,439,27.46,38.29,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266676_inst0001_crop_360_24,000000266676,1,,,potted plant,train,0,potted_plant,1,256x256,640,439,50.01,65.49,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000266885_inst0000_crop_107_35,000000266885,0,,,potted plant,train,0,potted_plant,1,256x256,640,478,94.51,127.03,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267048_inst0000_crop_297_50,000000267048,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,45.97,95.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267321_inst0000_crop_22_112,000000267321,0,,,potted plant,train,0,potted_plant,2,256x256,500,375,86.8,154.22,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267321_inst0001_crop_0_113,000000267321,1,,,potted plant,train,0,potted_plant,2,256x256,500,375,100.59,95.29,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0000_crop_118_79,000000267372,0,,,potted plant,train,0,potted_plant,6,256x256,427,640,22.25,13.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0001_crop_85_50,000000267372,1,,,potted plant,train,0,potted_plant,5,256x256,427,640,30.45,15.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0002_crop_171_20,000000267372,2,,,potted plant,train,0,potted_plant,6,256x256,427,640,42.67,35.85,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0003_crop_150_119,000000267372,3,,,potted plant,train,0,potted_plant,6,256x256,427,640,28.96,49.08,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0004_crop_171_33,000000267372,4,,,potted plant,train,0,potted_plant,6,256x256,427,640,73.17,82.37,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267372_inst0005_crop_23_119,000000267372,5,,,potted plant,train,0,potted_plant,3,256x256,427,640,22.42,16.03,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267408_inst0000_crop_192_116,000000267408,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,29.11,31.29,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267661_inst0000_crop_132_59,000000267661,0,,,potted plant,train,0,potted_plant,1,256x256,565,640,170.16,90.65,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267779_inst0000_crop_367_106,000000267779,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,31.67,33.93,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267779_inst0001_crop_292_80,000000267779,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,38.25,36.2,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000267779_inst0002_crop_359_207,000000267779,2,,,potted plant,train,0,potted_plant,3,256x256,640,480,56.69,87.64,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268067_inst0000_crop_363_100,000000268067,0,,,potted plant,train,0,potted_plant,1,256x256,640,457,41.54,51.74,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268533_inst0000_crop_0_85,000000268533,0,,,potted plant,train,0,potted_plant,2,256x256,640,424,160.62,134.68,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268533_inst0001_crop_351_167,000000268533,1,,,potted plant,train,0,potted_plant,1,256x256,640,424,86.2,164.96,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268533_inst0002_crop_83_145,000000268533,2,,,potted plant,train,0,potted_plant,2,256x256,640,424,69.1,112.8,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268742_inst0000_crop_15_0,000000268742,0,,,potted plant,train,0,potted_plant,1,256x256,640,288,90.04,114.25,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268804_inst0000_crop_384_128,000000268804,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,148.16,208.79,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000268804_inst0001_crop_249_150,000000268804,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,54.02,87.5,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269105_inst0000_crop_99_317,000000269105,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,152.45,179.78,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269160_inst0000_crop_43_72,000000269160,0,,,potted plant,train,0,potted_plant,1,256x256,640,475,27.7,17.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269160_inst0001_crop_331_44,000000269160,1,,,potted plant,train,0,potted_plant,2,256x256,640,475,25.85,14.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269160_inst0002_crop_277_130,000000269160,2,,,potted plant,train,0,potted_plant,2,256x256,640,475,24.62,25.34,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269788_inst0000_crop_83_83,000000269788,0,,,potted plant,train,0,potted_plant,2,256x256,640,522,105.57,148.98,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269788_inst0001_crop_0_56,000000269788,1,,,potted plant,train,0,potted_plant,2,256x256,640,522,96.77,136.65,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269815_inst0000_crop_221_241,000000269815,0,,,potted plant,train,0,potted_plant,1,256x256,640,609,201.05,89.51,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000269848_inst0000_crop_18_176,000000269848,0,,,potted plant,train,0,potted_plant,1,256x256,425,640,31.64,66.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270250_inst0000_crop_17_118,000000270250,0,,,potted plant,train,0,potted_plant,3,256x256,640,424,41.86,60.2,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270250_inst0001_crop_51_151,000000270250,1,,,potted plant,train,0,potted_plant,3,256x256,640,424,18.83,12.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270250_inst0002_crop_52_61,000000270250,2,,,potted plant,train,0,potted_plant,4,256x256,640,424,16.38,13.18,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270250_inst0003_crop_278_31,000000270250,3,,,potted plant,train,0,potted_plant,1,256x256,640,424,41.53,18.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270250_inst0004_crop_70_20,000000270250,4,,,potted plant,train,0,potted_plant,4,256x256,640,424,38.81,26.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270790_inst0000_crop_15_98,000000270790,0,,,potted plant,train,0,potted_plant,2,256x256,640,426,41.03,58.18,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000270790_inst0001_crop_16_87,000000270790,1,,,potted plant,train,0,potted_plant,2,256x256,640,426,24.95,27.79,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271117_inst0000_crop_84_107,000000271117,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,147.3,112.84,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271136_inst0000_crop_55_77,000000271136,0,,,potted plant,train,0,potted_plant,3,256x256,500,333,23.29,16.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271136_inst0003_crop_0_77,000000271136,3,,,potted plant,train,0,potted_plant,3,256x256,500,333,13.67,25.49,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271488_inst0000_crop_22_169,000000271488,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,46.4,25.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271488_inst0001_crop_171_19,000000271488,1,,,potted plant,train,0,potted_plant,1,256x256,640,480,54.06,31.15,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271505_inst0000_crop_73_214,000000271505,0,,,potted plant,train,0,potted_plant,2,256x256,480,640,16.27,16.85,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271505_inst0001_crop_62_29,000000271505,1,,,potted plant,train,0,potted_plant,2,256x256,480,640,19.66,23.63,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271576_inst0000_crop_281_160,000000271576,0,,,potted plant,train,0,potted_plant,2,256x256,640,428,60.68,127.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271576_inst0001_crop_111_61,000000271576,1,,,potted plant,train,0,potted_plant,2,256x256,640,428,79.54,116.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271924_inst0000_crop_224_0,000000271924,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,104.96,203.36,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000271930_inst0000_crop_248_12,000000271930,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,97.0,53.47,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000272480_inst0000_crop_2_76,000000272480,0,,,potted plant,train,0,potted_plant,2,256x256,615,615,21.01,27.38,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
