sample_id,source_image_id,split,class_id,class_name,num_boxes,detector_name,detector_confidence_rule,min_object_size_rule,crop_size,source_width,source_height,privacy_blur_present,occlusion_expected,grouping_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
strasbourg_000001_050098_crop_49,strasbourg_000001_050098,train,0,pedestrian,19,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_050098_crop_52,strasbourg_000001_050098,train,0,pedestrian,19,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051134_crop_107,strasbourg_000001_051134,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051134_crop_66,strasbourg_000001_051134,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051448_crop_91,strasbourg_000001_051448,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051574_crop_168,strasbourg_000001_051574,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051574_crop_191,strasbourg_000001_051574,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051661_crop_169,strasbourg_000001_051661,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051661_crop_192,strasbourg_000001_051661,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051877_crop_36,strasbourg_000001_051877,train,0,pedestrian,20,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051934_crop_462,strasbourg_000001_051934,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_051934_crop_507,strasbourg_000001_051934,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052050_crop_129,strasbourg_000001_052050,train,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052050_crop_415,strasbourg_000001_052050,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052198_crop_92,strasbourg_000001_052198,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052297_crop_215,strasbourg_000001_052297,train,0,pedestrian,14,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052297_crop_311,strasbourg_000001_052297,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052497_crop_1097,strasbourg_000001_052497,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052497_crop_1231,strasbourg_000001_052497,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052840_crop_273,strasbourg_000001_052840,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052840_crop_312,strasbourg_000001_052840,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_052979_crop_193,strasbourg_000001_052979,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_053222_crop_171,strasbourg_000001_053222,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_053222_crop_194,strasbourg_000001_053222,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_053579_crop_130,strasbourg_000001_053579,train,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_053579_crop_149,strasbourg_000001_053579,train,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_055273_crop_1370,strasbourg_000001_055273,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_055273_crop_1517,strasbourg_000001_055273,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_055698_crop_861,strasbourg_000001_055698,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_055698_crop_970,strasbourg_000001_055698,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_056142_crop_2123,strasbourg_000001_056142,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_056142_crop_2704,strasbourg_000001_056142,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_056330_crop_1901,strasbourg_000001_056330,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_057191_crop_862,strasbourg_000001_057191,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_057811_crop_23,strasbourg_000001_057811,train,0,pedestrian,22,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_057811_crop_30,strasbourg_000001_057811,train,0,pedestrian,21,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_057930_crop_216,strasbourg_000001_057930,train,0,pedestrian,14,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_058105_crop_621,strasbourg_000001_058105,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_059914_crop_561,strasbourg_000001_059914,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_061285_crop_759,strasbourg_000001_061285,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_061384_crop_1371,strasbourg_000001_061384,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_061384_crop_1518,strasbourg_000001_061384,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_061685_crop_1372,strasbourg_000001_061685,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
strasbourg_000001_062362_crop_1520,strasbourg_000001_062362,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000008_000019_crop_2479,stuttgart_000008_000019,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000012_000019_crop_3299,stuttgart_000012_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000017_000019_crop_1232,stuttgart_000017_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000018_000019_crop_1100,stuttgart_000018_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000020_000019_crop_1234,stuttgart_000020_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000020_000019_crop_694,stuttgart_000020_000019,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000032_000019_crop_3054,stuttgart_000032_000019,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000048_000019_crop_863,stuttgart_000048_000019,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000048_000019_crop_971,stuttgart_000048_000019,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000072_000019_crop_3276,stuttgart_000072_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000074_000019_crop_2521,stuttgart_000074_000019,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000090_000019_crop_2042,stuttgart_000090_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000090_000019_crop_2131,stuttgart_000090_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000094_000019_crop_2844,stuttgart_000094_000019,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000099_000019_crop_3280,stuttgart_000099_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000100_000019_crop_1102,stuttgart_000100_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000100_000019_crop_1236,stuttgart_000100_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000101_000019_crop_2363,stuttgart_000101_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000101_000019_crop_3111,stuttgart_000101_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000136_000019_crop_2763,stuttgart_000136_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000136_000019_crop_2810,stuttgart_000136_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000137_000019_crop_1622,stuttgart_000137_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000137_000019_crop_2066,stuttgart_000137_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000149_000019_crop_1739,stuttgart_000149_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000149_000019_crop_2108,stuttgart_000149_000019,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000155_000019_crop_1103,stuttgart_000155_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000155_000019_crop_1237,stuttgart_000155_000019,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000158_000019_crop_1684,stuttgart_000158_000019,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000161_000019_crop_463,stuttgart_000161_000019,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000161_000019_crop_508,stuttgart_000161_000019,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000166_000019_crop_2553,stuttgart_000166_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000169_000019_crop_1669,stuttgart_000169_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000169_000019_crop_2984,stuttgart_000169_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000172_000019_crop_2266,stuttgart_000172_000019,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
stuttgart_000174_000019_crop_1376,stuttgart_000174_000019,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
