dataset,sample_id,source_image_id,split,box_index,class_id,class_name,x_center,y_center,width,height,format,crop_size,notes
Cityscapes--Pedestrian,jena_000076_000019_crop_954,jena_000076_000019,train,6,0,pedestrian,0.849609,0.587891,0.042969,0.027344,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000076_000019_crop_954,jena_000076_000019,train,7,0,pedestrian,0.945312,0.638672,0.101562,0.144531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,0,0,pedestrian,0.996094,0.351562,0.007812,0.093750,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,1,0,pedestrian,0.390625,0.232422,0.070312,0.175781,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,2,0,pedestrian,0.136719,0.357422,0.093750,0.238281,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,3,0,pedestrian,0.078125,0.425781,0.046875,0.117188,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,4,0,pedestrian,0.937500,0.361328,0.125000,0.144531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,5,0,pedestrian,0.728516,0.443359,0.183594,0.441406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,6,0,pedestrian,0.417969,0.554688,0.273438,0.664062,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,7,0,pedestrian,0.583984,0.568359,0.261719,0.644531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,8,0,pedestrian,0.041016,0.535156,0.082031,0.632812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_544,jena_000077_000019,train,9,0,pedestrian,0.484375,0.535156,0.273438,0.570312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,0,0,pedestrian,0.861328,0.611328,0.035156,0.089844,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,1,0,pedestrian,0.699219,0.640625,0.070312,0.179688,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,2,0,pedestrian,0.576172,0.800781,0.121094,0.296875,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,3,0,pedestrian,0.986328,0.757812,0.027344,0.281250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,4,0,pedestrian,0.794922,0.777344,0.128906,0.312500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,5,0,pedestrian,0.312500,0.812500,0.085938,0.093750,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,6,0,pedestrian,0.214844,0.822266,0.125000,0.144531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,7,0,pedestrian,0.048828,0.841797,0.097656,0.316406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,8,0,pedestrian,0.537109,0.750000,0.253906,0.304688,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000077_000019_crop_606,jena_000077_000019,train,9,0,pedestrian,0.853516,0.683594,0.066406,0.132812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,0,0,pedestrian,0.396484,0.531250,0.160156,0.390625,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,1,0,pedestrian,0.634766,0.587891,0.230469,0.558594,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,2,0,pedestrian,0.748047,0.585938,0.246094,0.601562,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,3,0,pedestrian,0.140625,0.484375,0.281250,0.460938,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,4,0,pedestrian,0.904297,0.402344,0.144531,0.101562,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000078_000019_crop_1342,jena_000078_000019,train,5,0,pedestrian,0.691406,0.552734,0.226562,0.511719,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000079_000019_crop_2629,jena_000079_000019,train,0,0,pedestrian,0.792969,0.437500,0.164062,0.406250,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000079_000019_crop_2629,jena_000079_000019,train,1,0,pedestrian,0.082031,0.558594,0.164062,0.742188,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000079_000019_crop_2629,jena_000079_000019,train,2,0,pedestrian,0.214844,0.587891,0.281250,0.683594,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000079_000019_crop_2629,jena_000079_000019,train,3,0,pedestrian,0.228516,0.507812,0.230469,0.562500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000079_000019_crop_2629,jena_000079_000019,train,4,0,pedestrian,0.365234,0.406250,0.074219,0.125000,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,0,0,pedestrian,0.929688,0.722656,0.125000,0.304688,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,1,0,pedestrian,0.845703,0.701172,0.113281,0.285156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,2,0,pedestrian,0.761719,0.710938,0.125000,0.312500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,3,0,pedestrian,0.949219,0.710938,0.101562,0.335938,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,4,0,pedestrian,0.859375,0.712891,0.125000,0.316406,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,5,0,pedestrian,0.117188,0.681641,0.109375,0.269531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,6,0,pedestrian,0.093750,0.687500,0.148438,0.359375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,7,0,pedestrian,0.552734,0.708984,0.214844,0.519531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,8,0,pedestrian,0.513672,0.722656,0.207031,0.500000,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,9,0,pedestrian,0.541016,0.625000,0.167969,0.312500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000081_000019_crop_455,jena_000081_000019,train,10,0,pedestrian,0.867188,0.658203,0.265625,0.199219,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,0,0,pedestrian,0.466797,0.750000,0.105469,0.257812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,1,0,pedestrian,0.392578,0.765625,0.097656,0.234375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,2,0,pedestrian,0.162109,0.716797,0.167969,0.410156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,3,0,pedestrian,0.880859,0.625000,0.042969,0.101562,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,4,0,pedestrian,0.925781,0.625000,0.046875,0.109375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,5,0,pedestrian,0.958984,0.630859,0.042969,0.105469,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1077,jena_000083_000019,train,6,0,pedestrian,0.646484,0.757812,0.082031,0.187500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,0,0,pedestrian,0.466797,0.519531,0.105469,0.257812,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,1,0,pedestrian,0.392578,0.535156,0.097656,0.234375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,2,0,pedestrian,0.162109,0.486328,0.167969,0.410156,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,3,0,pedestrian,0.880859,0.394531,0.042969,0.101562,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,4,0,pedestrian,0.925781,0.394531,0.046875,0.109375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,5,0,pedestrian,0.958984,0.400391,0.042969,0.105469,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000083_000019_crop_1213,jena_000083_000019,train,6,0,pedestrian,0.646484,0.527344,0.082031,0.187500,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,0,0,pedestrian,0.775391,0.304688,0.027344,0.070312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,1,0,pedestrian,0.855469,0.386719,0.070312,0.171875,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,2,0,pedestrian,0.996094,0.478516,0.007812,0.292969,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,3,0,pedestrian,0.054688,0.615234,0.109375,0.769531,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,4,0,pedestrian,0.417969,0.533203,0.164062,0.402344,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,5,0,pedestrian,0.455078,0.554688,0.199219,0.484375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,6,0,pedestrian,0.919922,0.369141,0.058594,0.136719,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,7,0,pedestrian,0.828125,0.330078,0.078125,0.089844,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_678,jena_000085_000019,train,8,0,pedestrian,0.439453,0.421875,0.199219,0.195312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,0,0,pedestrian,0.775391,0.074219,0.027344,0.070312,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,1,0,pedestrian,0.855469,0.156250,0.070312,0.171875,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,2,0,pedestrian,0.996094,0.248047,0.007812,0.292969,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,3,0,pedestrian,0.054688,0.500000,0.109375,1.000000,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,4,0,pedestrian,0.417969,0.302734,0.164062,0.402344,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,5,0,pedestrian,0.455078,0.324219,0.199219,0.484375,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
Cityscapes--Pedestrian,jena_000085_000019_crop_746,jena_000085_000019,train,6,0,pedestrian,0.919922,0.138672,0.058594,0.136719,YOLO,256x256,Public box annotation row generated from local reconstructed YOLO labels
